base_last	incremental_last	all_last	base	incremental	all	exp_name	dataset	dataroot	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	pre_trained_url	encoder	num_mlp	shot	way	session	base_class	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	gpu	distributed	distributed_launcher	distributed_backend	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	num_classes	sessions	save_path	size_crops
88.44	5.9	55.42	[91.29, 89.18, 89.18, 89.04, 89.03, 88.84, 88.84, 88.84, 88.44]	[nan, 3.73, 1.97, 4.49, 4.3, 5.16, 4.32, 4.65, 5.9]	[91.29, 82.6, 76.72, 72.12, 67.85, 64.23, 60.67, 57.82, 55.42]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	18.29	7.31	[35.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 75.87, 41.9, 26.84, 20.2, 18.47, 16.69, 16.11, 18.29]	[35.5, 5.84, 5.99, 5.37, 5.05, 5.43, 5.56, 5.94, 7.31]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.71	17.08	[91.23, 7.15, 0.93, 0.86, 0.23, 0.0, 0.0, 0.0, 0.0]	[nan, 88.93, 72.87, 50.42, 49.07, 46.64, 45.8, 40.63, 42.71]	[91.23, 13.44, 11.21, 10.77, 12.44, 13.72, 15.27, 14.97, 17.08]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
74.21	9.8	48.45	[88.25, 77.02, 76.91, 76.63, 76.63, 76.5, 76.5, 76.49, 74.21]	[nan, 7.2, 7.6, 9.71, 7.98, 8.04, 6.71, 6.49, 9.8]	[88.25, 71.65, 67.0, 63.25, 59.47, 56.37, 53.24, 50.7, 48.45]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
5.31	1.55	3.8	[23.22, 6.35, 6.35, 6.35, 6.33, 6.32, 6.32, 6.32, 5.31]	[nan, 0.53, 0.27, 0.22, 0.17, 0.13, 0.11, 0.1, 1.55]	[23.22, 5.9, 5.48, 5.12, 4.79, 4.5, 4.25, 4.03, 3.8]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	18.95	7.58	[15.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 43.8, 30.0, 20.0, 16.4, 14.2, 16.9, 17.03, 18.95]	[15.75, 3.37, 4.29, 4.0, 4.1, 4.18, 5.63, 6.27, 7.58]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
1.83	1.63	1.75	[10.62, 2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 1.83]	[nan, 6.67, 3.33, 2.22, 1.67, 1.33, 1.11, 0.95, 1.63]	[10.62, 2.92, 2.72, 2.53, 2.37, 2.24, 2.11, 2.0, 1.75]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	45.53	18.21	[87.21, 5.43, 1.68, 1.24, 0.38, 0.0, 0.0, 0.0, 0.0]	[nan, 88.47, 71.13, 44.93, 45.9, 47.39, 48.72, 44.42, 45.53]	[87.21, 11.81, 11.61, 9.98, 11.76, 13.94, 16.24, 16.37, 18.21]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	41.94	16.78	[89.94, 6.2, 0.37, 0.25, 0.09, 0.0, 0.0, 0.0, 0.0]	[nan, 89.13, 68.93, 42.95, 42.27, 43.43, 42.68, 39.67, 41.94]	[89.94, 12.58, 10.16, 8.79, 10.64, 12.77, 14.23, 14.61, 16.78]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	8.69	3.48	[16.82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 53.0, 25.73, 18.44, 14.18, 11.89, 9.99, 8.61, 8.69]	[16.82, 4.08, 3.68, 3.69, 3.54, 3.5, 3.33, 3.17, 3.48]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
75.89	4.58	47.36	[88.57, 77.9, 77.9, 77.59, 77.59, 77.46, 77.46, 77.46, 75.89]	[nan, 3.33, 1.67, 3.67, 2.75, 3.61, 3.01, 2.75, 4.58]	[88.57, 72.16, 67.01, 62.8, 58.88, 55.74, 52.64, 49.93, 47.36]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
84.28	5.3	52.69	[90.42, 84.99, 84.99, 84.85, 84.85, 84.73, 84.73, 84.7, 84.28]	[nan, 1.67, 1.27, 4.42, 4.08, 4.69, 3.95, 4.11, 5.3]	[90.42, 78.58, 73.03, 68.77, 64.66, 61.19, 57.8, 55.01, 52.69]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	18.95	7.58	[22.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 43.8, 30.0, 20.0, 16.4, 14.2, 16.9, 17.03, 18.95]	[22.85, 3.37, 4.29, 4.0, 4.1, 4.18, 5.63, 6.27, 7.58]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	31.43	12.57	[72.34, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 85.13, 56.3, 45.85, 41.23, 38.27, 37.01, 31.89, 31.43]	[72.34, 6.57, 8.04, 9.17, 10.31, 11.26, 12.34, 11.75, 12.57]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
85.69	4.47	53.2	[90.71, 86.34, 86.34, 86.11, 86.11, 86.01, 86.01, 86.0, 85.69]	[nan, 2.4, 1.37, 5.22, 4.08, 4.61, 3.85, 3.63, 4.47]	[90.71, 79.88, 74.21, 69.93, 65.6, 62.07, 58.63, 55.66, 53.2]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
2.07	2.53	2.25	[16.94, 2.99, 2.98, 2.88, 2.86, 2.86, 2.86, 2.86, 2.07]	[nan, 1.07, 0.53, 1.42, 1.93, 1.55, 1.29, 1.13, 2.53]	[16.94, 2.84, 2.63, 2.59, 2.63, 2.48, 2.34, 2.23, 2.25]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
60.81	5.56	38.71	[83.99, 64.66, 64.65, 63.99, 63.99, 63.81, 63.81, 63.79, 60.81]	[nan, 2.47, 1.47, 4.11, 3.12, 3.49, 2.91, 2.69, 5.56]	[83.99, 59.88, 55.62, 52.01, 48.77, 46.06, 43.51, 41.28, 38.71]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	41.92	16.77	[89.58, 6.16, 0.21, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 88.07, 66.6, 45.0, 44.0, 44.2, 43.65, 39.85, 41.92]	[89.58, 12.46, 9.7, 9.15, 11.0, 13.0, 14.55, 14.68, 16.77]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
5.97	2.34	4.52	[29.75, 7.72, 7.72, 7.7, 7.7, 7.7, 7.7, 7.7, 5.97]	[nan, 0.0, 0.0, 0.2, 0.2, 0.16, 0.13, 0.11, 2.34]	[29.75, 7.12, 6.61, 6.2, 5.82, 5.48, 5.18, 4.91, 4.52]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
86.67	5.28	54.12	[91.22, 87.92, 87.92, 87.82, 87.82, 87.33, 87.33, 87.33, 86.67]	[nan, 5.2, 2.6, 4.2, 3.28, 5.64, 4.71, 4.2, 5.28]	[91.22, 81.55, 75.73, 71.1, 66.68, 63.31, 59.79, 56.71, 54.12]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
42.23	7.58	28.37	[71.92, 46.36, 46.34, 46.31, 46.31, 46.07, 46.07, 45.89, 42.23]	[nan, 11.4, 6.37, 5.13, 3.85, 4.47, 3.72, 3.32, 7.58]	[71.92, 43.67, 40.63, 38.07, 35.69, 33.84, 31.96, 30.21, 28.37]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	5.49	2.19	[12.36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 37.0, 17.57, 12.4, 9.28, 7.63, 6.36, 5.71, 5.49]	[12.36, 2.85, 2.51, 2.48, 2.32, 2.24, 2.12, 2.1, 2.19]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[41.19, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[41.19, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
1.85	2.36	2.06	[9.71, 3.54, 3.54, 2.98, 2.98, 2.98, 2.98, 2.97, 1.85]	[nan, 0.0, 0.0, 2.22, 1.67, 1.33, 1.11, 1.0, 2.36]	[9.71, 3.27, 3.03, 2.83, 2.65, 2.5, 2.36, 2.24, 2.06]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	24.42	9.77	[52.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 78.93, 45.07, 29.73, 26.4, 27.08, 25.8, 23.06, 24.42]	[52.92, 6.07, 6.44, 5.95, 6.6, 7.96, 8.6, 8.49, 9.77]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
69.48	4.74	43.58	[87.44, 71.43, 71.43, 71.35, 71.35, 71.27, 71.27, 71.23, 69.48]	[nan, 5.6, 3.13, 4.0, 3.0, 2.96, 2.47, 2.47, 4.74]	[87.44, 66.37, 61.67, 57.88, 54.26, 51.18, 48.33, 45.9, 43.58]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	8	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	15.91	6.36	[24.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 60.07, 31.77, 24.2, 19.83, 18.11, 16.84, 15.3, 15.91]	[24.72, 4.62, 4.54, 4.84, 4.96, 5.33, 5.61, 5.64, 6.36]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	-1	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
69.85	15.13	47.96	[87.08, 73.79, 73.13, 72.58, 72.58, 72.48, 72.48, 72.43, 69.85]	[nan, 8.67, 12.6, 15.4, 14.17, 13.31, 11.48, 11.97, 15.13]	[87.08, 68.78, 64.49, 61.14, 57.97, 55.08, 52.14, 50.16, 47.96]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
12.62	17.6	14.61	[25.6, 19.25, 19.23, 18.23, 18.23, 18.1, 17.98, 17.05, 12.62]	[nan, 39.8, 25.3, 19.07, 15.15, 12.48, 14.37, 15.03, 17.6]	[25.6, 20.83, 20.1, 18.4, 17.46, 16.45, 16.78, 16.31, 14.61]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	12	[]	0	1	-1	1	False	True	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
36.08	6.98	24.44	[69.7, 40.12, 40.12, 40.12, 40.12, 39.97, 39.97, 39.86, 36.08]	[nan, 10.87, 5.43, 4.09, 3.07, 3.33, 2.8, 2.59, 6.98]	[69.7, 37.87, 35.16, 32.92, 30.86, 29.2, 27.58, 26.13, 24.44]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	42.52	17.01	[90.79, 5.9, 0.65, 0.54, 0.35, 0.0, 0.0, 0.0, 0.0]	[nan, 87.87, 72.3, 44.56, 44.37, 44.57, 43.87, 40.11, 42.52]	[90.79, 12.21, 10.88, 9.34, 11.36, 13.11, 14.62, 14.78, 17.01]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	20	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	6	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	37.0	14.8	[81.02, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 85.2, 59.9, 35.58, 36.45, 39.04, 39.11, 35.01, 37.0]	[81.02, 6.64, 8.56, 7.11, 9.11, 11.48, 13.04, 12.9, 14.8]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.01	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	8.88	3.55	[24.61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 45.87, 25.13, 18.69, 14.6, 12.76, 11.11, 9.74, 8.88]	[24.61, 3.53, 3.59, 3.74, 3.65, 3.75, 3.7, 3.59, 3.55]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	2	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
3.61	4.55	3.98	[16.82, 6.25, 6.25, 4.02, 4.02, 4.02, 4.01, 3.63, 3.61]	[nan, 1.6, 0.8, 9.36, 7.02, 5.63, 4.71, 5.06, 4.55]	[16.82, 5.89, 5.47, 5.09, 4.77, 4.49, 4.25, 4.16, 3.98]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	10	[]	0	1	-1	1	False	True	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	7.82	3.13	[20.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 42.67, 20.23, 17.33, 12.93, 10.48, 8.79, 8.36, 7.82]	[20.19, 3.28, 2.89, 3.47, 3.23, 3.08, 2.93, 3.08, 3.13]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	11	[]	0	1	-1	1	False	False	True	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
0.0	13.93	5.57	[30.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[nan, 63.53, 35.27, 22.24, 17.22, 14.6, 12.71, 11.48, 13.93]	[30.92, 4.89, 5.04, 4.45, 4.31, 4.3, 4.24, 4.23, 5.57]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	0.0	2	./checkpoint/moco_v3.pth	vit-b16	1	5	5	-1	60	False	100	15	8	2	3	0	False	pytorch	nccl	None	5	0	4	[]	0	1	-1	1	False	False	False	False	100	9	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]
